participant,image,modality,PID,length,attributives,adverbs,syllables,chars,consciousness_of_projection,self_reference_words,negations,pseudo_quantifiers,positive_allness,prepositions
ppt-102,img-1592044,spoken,0.5,20,0,1,1.25,4.0,0,1,0,0,0,3
ppt-101,img-498398,spoken,0.375,8,0,0,1.125,3.625,0,0,0,0,0,2
ppt-105,img-498326,spoken,0.2857142857142857,7,0,0,1.4285714285714286,5.142857142857143,0,0,0,0,0,1
ppt-40,img-498405,spoken,0.5555555555555556,19,0,0,1.368421052631579,4.105263157894737,0,0,0,0,0,5
ppt-3,img-1159379,spoken,0.4166666666666667,12,0,1,1.5,4.083333333333333,0,0,0,0,0,2
ppt-107,img-1160168,spoken,0.5555555555555556,9,0,0,1.2222222222222223,4.0,0,0,0,0,0,2
ppt-105,img-285851,spoken,0.5,8,0,0,1.5,5.0,0,0,0,0,0,1
ppt-40,img-1592519,spoken,0.42857142857142855,7,0,1,1.8571428571428572,6.285714285714286,0,0,0,0,0,2
ppt-34,img-1159379,spoken,0.4166666666666667,12,0,0,1.3333333333333333,3.75,0,0,0,0,0,2
ppt-103,img-713211,spoken,0.375,8,0,0,2.125,6.875,0,0,0,0,0,2
ppt-104,img-1592350,spoken,0.42857142857142855,7,1,1,1.8571428571428572,6.571428571428571,0,0,0,0,0,0
ppt-104,img-1592378,spoken,0.3333333333333333,15,1,0,1.4666666666666666,4.266666666666667,0,0,0,0,0,3
ppt-102,img-1159897,spoken,0.45454545454545453,12,1,1,1.3333333333333333,4.333333333333333,0,0,0,0,0,1
ppt-44,img-285896,spoken,0.46153846153846156,13,1,0,1.3076923076923077,3.923076923076923,0,0,0,0,0,2
ppt-44,img-1159621,spoken,0.4,5,0,1,2.0,6.4,0,0,0,0,0,1
ppt-3,img-713392,spoken,0.38461538461538464,13,1,0,1.3846153846153846,4.230769230769231,0,0,0,0,0,2
ppt-101,img-1159365,spoken,0.4,17,1,0,1.2352941176470589,3.9411764705882355,0,0,0,0,0,3
ppt-101,img-1591932,spoken,0.5,11,1,0,1.4545454545454546,4.909090909090909,0,0,0,0,0,1
ppt-102,img-1159882,spoken,0.5789473684210527,19,0,3,1.631578947368421,4.947368421052632,0,0,0,0,0,3
ppt-107,img-1160155,spoken,0.5,11,0,1,1.2727272727272727,4.181818181818182,0,0,0,0,0,0
ppt-102,img-1159855,spoken,0.35714285714285715,15,0,0,1.2666666666666666,3.8,0,0,0,0,0,3
ppt-34,img-1592201,spoken,0.4444444444444444,12,1,0,1.25,3.75,0,0,0,0,0,2
ppt-3,img-1592201,spoken,0.5,6,0,1,2.1666666666666665,6.833333333333333,0,0,0,0,0,1
ppt-104,img-286058,spoken,0.3333333333333333,3,0,0,2.3333333333333335,7.0,0,0,0,0,0,1
ppt-106,img-1159427,spoken,0.5,6,1,0,1.6666666666666667,5.166666666666667,0,0,0,0,0,0
ppt-105,img-1592934,spoken,0.42857142857142855,7,0,0,1.1428571428571428,4.0,0,0,0,0,0,1
ppt-107,img-285946,spoken,0.36363636363636365,12,0,1,1.6666666666666667,5.333333333333333,0,0,0,0,0,1
ppt-40,img-713666,spoken,0.3333333333333333,3,1,0,2.6666666666666665,7.666666666666667,0,0,0,0,0,0
ppt-10,img-498039,spoken,0.2222222222222222,10,0,0,1.1,3.3,0,0,0,0,0,1
ppt-105,img-1159440,spoken,0.3,10,0,0,1.2,4.4,0,0,0,0,0,2
ppt-44,img-1592201,spoken,0.4166666666666667,12,0,2,2.0,5.5,0,0,0,0,0,2
ppt-10,img-1592305,spoken,0.6190476190476191,24,2,2,1.7083333333333333,4.833333333333333,0,0,0,0,0,4
ppt-103,img-1593241,spoken,0.4,16,0,0,1.4375,4.0,0,0,0,0,0,4
ppt-105,img-1591781,spoken,0.4444444444444444,9,0,1,1.6666666666666667,5.555555555555555,0,0,0,0,0,1
ppt-108,img-713620,spoken,0.4,10,0,1,1.4,4.8,0,0,0,0,0,1
ppt-3,img-713796,spoken,0.4444444444444444,9,1,0,1.7777777777777777,5.666666666666667,0,0,0,0,0,1
ppt-101,img-1159749,spoken,0.2,5,0,0,1.8,5.0,0,0,0,0,0,1
ppt-104,img-1592027,spoken,0.3,11,1,0,1.5454545454545454,4.454545454545454,0,0,0,0,0,1
ppt-107,img-498153,spoken,0.3333333333333333,6,0,0,2.0,5.666666666666667,0,0,0,0,0,1
ppt-44,img-713790,spoken,0.3333333333333333,6,0,0,1.5,5.666666666666667,0,0,0,0,0,1
ppt-10,img-1159446,spoken,0.36363636363636365,11,0,1,1.7272727272727273,5.181818181818182,0,0,0,0,0,1
ppt-104,img-498405,spoken,0.4666666666666667,17,0,0,1.3529411764705883,4.176470588235294,0,0,0,0,0,2
ppt-3,img-1593241,spoken,0.375,8,0,0,1.25,3.75,0,0,0,0,0,2
ppt-105,img-1159508,spoken,0.375,9,0,1,1.4444444444444444,4.777777777777778,0,0,0,0,0,0
ppt-34,img-1593241,spoken,0.35714285714285715,15,0,0,1.6,4.533333333333333,0,0,0,0,0,4
ppt-101,img-150474,spoken,0.36363636363636365,12,1,0,1.4166666666666667,4.333333333333333,0,0,0,0,0,2
ppt-102,img-713730,spoken,0.375,8,0,0,1.25,4.375,0,0,0,0,0,2
ppt-104,img-150277,spoken,0.4,5,0,0,1.6,6.2,0,0,0,0,0,1
ppt-40,img-1159515,spoken,0.3076923076923077,15,0,0,1.3333333333333333,3.7333333333333334,0,0,0,0,0,3
ppt-103,img-1592201,spoken,0.42857142857142855,7,0,0,1.7142857142857142,4.857142857142857,0,0,0,0,0,1
ppt-107,img-1592083,spoken,0.25,14,0,0,1.3571428571428572,3.7857142857142856,0,0,0,0,0,2
ppt-103,img-498304,spoken,0.3333333333333333,9,0,0,1.1111111111111112,3.5555555555555554,0,0,0,0,0,2
ppt-106,img-1591876,spoken,0.5714285714285714,8,0,1,1.5,4.625,0,0,0,0,0,3
ppt-106,img-713765,spoken,0.5833333333333334,13,1,0,1.3846153846153846,4.230769230769231,0,0,0,0,0,2
ppt-44,img-1593241,spoken,0.23076923076923078,14,0,0,1.4285714285714286,3.9285714285714284,0,0,0,0,0,3
ppt-101,img-285959,spoken,0.3333333333333333,3,1,0,2.0,5.666666666666667,0,0,0,0,0,0
ppt-108,img-1159762,spoken,0.42857142857142855,7,1,1,1.8571428571428572,5.571428571428571,0,0,0,0,0,0
ppt-102,img-1160168,spoken,0.25,8,0,0,1.5,4.375,0,0,0,0,0,1
ppt-108,img-1592804,spoken,0.4166666666666667,12,1,0,1.3333333333333333,4.25,0,0,0,0,0,3
ppt-108,img-285670,spoken,0.625,8,0,0,1.625,5.5,0,0,0,0,0,1
ppt-107,img-1159897,spoken,0.38461538461538464,13,2,1,1.3076923076923077,4.461538461538462,0,0,0,0,0,1
ppt-107,img-498396,spoken,0.5833333333333334,12,0,0,1.5833333333333333,4.666666666666667,0,0,0,0,0,2
ppt-107,img-1592044,spoken,0.47058823529411764,19,0,1,1.5263157894736843,4.473684210526316,0,0,0,0,0,3
ppt-106,img-1593056,spoken,0.35714285714285715,16,0,0,1.4375,4.5625,0,0,0,0,0,3
ppt-10,img-498405,spoken,0.4666666666666667,16,0,2,1.375,4.0,0,0,0,0,0,2
ppt-34,img-1593084,spoken,0.46153846153846156,14,0,1,1.7857142857142858,5.428571428571429,0,0,0,0,0,2
ppt-3,img-1593084,spoken,0.3333333333333333,12,0,1,1.3333333333333333,3.9166666666666665,0,0,0,0,0,2
ppt-105,img-498280,spoken,0.4666666666666667,15,0,2,1.6666666666666667,5.466666666666667,0,0,0,0,0,2
ppt-106,img-1592189,spoken,0.3333333333333333,6,1,0,1.8333333333333333,6.166666666666667,0,0,0,0,0,1
ppt-107,img-1591954,spoken,0.42857142857142855,8,1,1,1.5,4.875,0,0,0,0,0,1
ppt-37,img-1592874,spoken,0.36363636363636365,12,0,2,1.6666666666666667,5.5,0,0,0,0,0,1
ppt-37,img-1592934,spoken,0.6,10,0,0,1.1,3.7,0,0,0,0,0,1
ppt-37,img-1593041,spoken,0.5,8,1,0,2.375,7.125,0,0,0,0,0,1
ppt-37,img-1593047,spoken,0.4444444444444444,9,0,0,2.0,5.666666666666667,0,0,0,0,0,3
ppt-37,img-1593056,spoken,0.3333333333333333,12,1,0,1.5,4.666666666666667,0,0,0,0,0,2
ppt-37,img-1593146,spoken,0.3333333333333333,9,0,0,1.4444444444444444,4.666666666666667,0,0,0,0,0,1
ppt-37,img-285807,spoken,0.42857142857142855,7,1,0,1.7142857142857142,5.0,0,0,0,0,0,1
ppt-37,img-285851,spoken,0.6,5,0,0,1.8,6.6,0,0,0,0,0,1
ppt-37,img-285905,spoken,0.4,15,1,0,1.4,4.133333333333334,0,0,0,0,0,3
ppt-37,img-285932,spoken,0.4,10,0,0,1.6,4.9,0,0,0,1,0,2
ppt-37,img-285933,spoken,0.5,14,1,0,1.4285714285714286,4.428571428571429,0,0,0,0,0,2
ppt-37,img-285948,spoken,0.5,10,0,0,1.5,4.2,0,0,0,0,0,1
ppt-37,img-285959,spoken,0.42857142857142855,14,1,0,1.4285714285714286,4.571428571428571,0,0,0,0,0,2
ppt-37,img-285992,spoken,0.3333333333333333,9,0,1,1.7777777777777777,5.666666666666667,0,0,0,0,0,0
ppt-37,img-286066,spoken,0.4166666666666667,12,1,0,1.25,4.083333333333333,0,0,0,0,0,2
ppt-37,img-497950,spoken,0.2857142857142857,8,0,0,1.5,4.25,0,0,0,0,0,2
ppt-37,img-497974,spoken,0.5714285714285714,14,2,0,1.2857142857142858,4.5,0,0,0,0,0,2
ppt-37,img-498025,spoken,0.4117647058823529,18,0,2,1.5,4.222222222222222,0,0,0,0,0,3
ppt-37,img-498108,spoken,0.375,16,0,0,1.5625,4.5625,0,0,0,0,0,0
ppt-37,img-498175,spoken,0.625,8,0,1,1.375,4.125,0,0,0,0,0,1
ppt-37,img-498258,spoken,0.5,8,1,0,1.5,5.5,0,0,0,0,0,1
ppt-37,img-498280,spoken,0.3333333333333333,10,0,0,1.3,4.0,0,0,0,0,0,1
ppt-37,img-498326,spoken,0.375,8,0,0,1.25,4.75,0,0,0,0,0,2
ppt-37,img-498339,spoken,0.4666666666666667,15,2,0,1.8,5.066666666666666,0,0,0,0,0,2
ppt-37,img-498398,spoken,0.42857142857142855,7,0,1,1.5714285714285714,4.714285714285714,0,0,0,0,0,0
ppt-37,img-61513,spoken,0.5,14,0,1,1.8571428571428572,5.714285714285714,0,0,0,0,0,1
ppt-37,img-712977,spoken,0.43478260869565216,24,1,0,1.4583333333333333,4.333333333333333,0,0,0,0,0,4
ppt-37,img-713024,spoken,0.5714285714285714,7,0,0,2.7142857142857144,9.857142857142858,0,0,0,0,0,1
ppt-37,img-713075,spoken,0.5625,16,2,0,1.75,5.0,0,0,0,0,0,3
ppt-37,img-713174,spoken,0.38461538461538464,13,0,0,1.5384615384615385,4.923076923076923,0,0,0,0,0,3
ppt-37,img-713228,spoken,0.5,12,1,0,1.4166666666666667,4.083333333333333,0,0,0,0,0,3
ppt-37,img-713330,spoken,0.5714285714285714,7,1,0,1.7142857142857142,5.285714285714286,0,0,0,0,0,1
ppt-37,img-713371,spoken,0.42857142857142855,7,0,0,1.5714285714285714,5.428571428571429,0,0,0,0,0,1
ppt-37,img-713418,spoken,0.5384615384615384,14,1,0,1.5,4.571428571428571,0,0,0,0,0,2
ppt-37,img-713450,spoken,0.5,14,0,1,1.3571428571428572,4.285714285714286,0,0,0,0,0,1
ppt-37,img-713593,spoken,0.3333333333333333,11,0,0,1.5454545454545454,4.363636363636363,0,0,0,0,0,2
ppt-37,img-713633,spoken,0.3,10,0,0,1.5,4.3,0,0,0,0,0,2
ppt-37,img-713652,spoken,0.375,10,0,0,1.4,5.0,0,0,0,0,0,2
ppt-37,img-713707,spoken,0.46153846153846156,13,1,0,1.5384615384615385,4.6923076923076925,0,0,0,0,0,3
ppt-37,img-713760,spoken,0.38461538461538464,13,0,0,1.4615384615384615,4.538461538461538,0,0,0,0,0,1
ppt-37,img-713765,spoken,0.42857142857142855,15,1,1,1.4,4.733333333333333,0,0,0,0,0,1
ppt-37,img-713769,spoken,0.5555555555555556,9,1,0,1.4444444444444444,4.888888888888889,0,0,0,0,0,2
ppt-37,img-713770,spoken,0.2857142857142857,7,1,1,1.4285714285714286,5.428571428571429,0,0,0,0,0,0
ppt-37,img-713786,spoken,0.42857142857142855,7,0,0,1.7142857142857142,4.428571428571429,0,0,0,0,0,2
ppt-37,img-713788,spoken,0.5,11,1,0,1.2727272727272727,3.8181818181818183,0,0,0,1,0,2
ppt-37,img-713858,spoken,0.38461538461538464,13,0,0,1.6153846153846154,4.846153846153846,0,0,0,0,0,3
ppt-37,img-713888,spoken,0.3333333333333333,6,1,0,1.3333333333333333,4.833333333333333,0,0,0,0,0,1
ppt-37,img-713920,spoken,0.5,10,0,0,1.4,4.4,0,0,0,0,0,2
ppt-37,img-713936,spoken,0.3333333333333333,9,1,0,1.3333333333333333,4.333333333333333,0,0,0,0,0,2
ppt-38,img-107909,spoken,0.375,8,0,1,1.875,5.25,0,0,0,0,0,1
ppt-38,img-107955,spoken,0.5,10,1,1,1.5,4.7,0,0,0,0,0,2
ppt-38,img-107964,spoken,0.5555555555555556,9,0,1,1.5555555555555556,4.888888888888889,0,0,0,0,0,0
ppt-38,img-1159325,spoken,0.5454545454545454,11,1,0,1.6363636363636365,4.363636363636363,0,0,0,0,0,2
ppt-38,img-1159329,spoken,0.46153846153846156,13,0,2,1.2307692307692308,4.153846153846154,0,0,0,0,0,2
ppt-38,img-1159335,spoken,0.3333333333333333,10,0,0,1.4,4.3,0,0,0,0,0,2
ppt-38,img-1159392,spoken,0.2222222222222222,10,0,0,1.4,4.8,0,0,0,0,0,1
ppt-38,img-1159397,spoken,0.5333333333333333,15,0,2,1.3333333333333333,4.266666666666667,0,0,0,0,0,3
ppt-38,img-1159434,spoken,0.3333333333333333,3,0,0,2.0,8.333333333333334,0,0,0,0,0,0
ppt-38,img-1159447,spoken,0.42857142857142855,14,2,2,1.7142857142857142,4.5,0,0,0,0,0,2
ppt-38,img-1159575,spoken,0.5454545454545454,12,2,0,1.5,4.666666666666667,0,0,0,0,0,1
ppt-38,img-1159609,spoken,0.5714285714285714,14,0,1,1.5714285714285714,4.857142857142857,0,0,0,0,0,1
ppt-38,img-1159724,spoken,0.6,16,1,0,1.5,4.6875,0,0,0,0,0,2
ppt-38,img-1159775,spoken,0.7777777777777778,9,1,1,1.5555555555555556,4.666666666666667,0,0,0,0,0,1
ppt-38,img-1159813,spoken,0.5454545454545454,11,1,1,1.6363636363636365,5.0,0,0,0,0,0,2
ppt-38,img-1159847,spoken,0.5454545454545454,11,1,2,1.2727272727272727,4.090909090909091,0,0,0,0,0,0
ppt-38,img-1159855,spoken,0.47058823529411764,17,0,0,1.588235294117647,4.647058823529412,0,0,0,0,0,3
ppt-38,img-1159860,spoken,0.35714285714285715,15,0,0,1.2666666666666666,4.333333333333333,0,0,0,0,0,2
ppt-38,img-1159874,spoken,0.4444444444444444,9,1,1,1.4444444444444444,4.111111111111111,0,0,0,0,0,2
ppt-38,img-1159882,spoken,0.4666666666666667,15,0,0,1.6,4.466666666666667,0,0,0,0,0,2
ppt-38,img-1159889,spoken,0.6,10,1,1,1.8,5.4,0,0,0,0,0,0
ppt-38,img-1159897,spoken,0.5833333333333334,12,2,0,1.25,4.0,0,0,0,0,0,1
ppt-38,img-1159904,spoken,0.5625,16,2,2,1.5625,5.0,0,0,0,0,0,2
ppt-38,img-1160049,spoken,0.6,10,1,2,1.7,5.0,0,0,0,1,0,2
ppt-38,img-1160093,spoken,0.47368421052631576,19,0,2,1.4736842105263157,4.7894736842105265,0,0,0,0,0,2
ppt-38,img-1160127,spoken,0.6,15,3,2,2.0,5.866666666666666,0,0,0,0,0,1
ppt-38,img-1160155,spoken,0.42105263157894735,20,0,2,1.35,4.55,0,0,0,0,0,2
ppt-38,img-1160167,spoken,0.35714285714285715,14,1,2,1.2857142857142858,4.5,0,0,0,0,0,1
ppt-38,img-1160168,spoken,0.2857142857142857,14,0,0,1.2857142857142858,5.0,0,0,0,0,0,3
ppt-38,img-1160180,spoken,0.36363636363636365,11,1,1,1.1818181818181819,4.7272727272727275,0,0,0,0,0,1
ppt-38,img-1160204,spoken,0.5,17,0,2,1.4705882352941178,4.647058823529412,0,0,0,0,0,2
ppt-38,img-1160227,spoken,0.3888888888888889,20,0,0,1.7,5.0,0,0,0,0,0,5
ppt-38,img-1160247,spoken,0.4444444444444444,9,0,1,2.111111111111111,6.666666666666667,0,0,0,0,0,2
ppt-38,img-150280,spoken,0.5833333333333334,12,2,0,1.3333333333333333,3.9166666666666665,0,0,0,0,0,2
ppt-38,img-150374,spoken,0.36363636363636365,11,0,1,1.5454545454545454,4.454545454545454,0,0,0,0,0,3
ppt-38,img-150458,spoken,0.4,10,0,0,1.6,5.0,0,0,0,0,0,3
ppt-38,img-1591805,spoken,0.5,12,0,1,1.1666666666666667,3.9166666666666665,0,0,1,0,0,1
ppt-38,img-1591859,spoken,0.46153846153846156,15,4,0,1.7333333333333334,4.933333333333334,0,0,0,0,0,3
ppt-38,img-1591954,spoken,0.5882352941176471,17,2,2,1.8235294117647058,5.0588235294117645,0,0,0,0,0,3
ppt-38,img-1591961,spoken,0.375,17,1,2,1.5294117647058822,4.823529411764706,0,0,0,0,0,3
ppt-38,img-1591975,spoken,0.5,16,1,1,1.5625,4.625,0,0,0,1,0,3
ppt-38,img-1592033,spoken,0.3333333333333333,12,0,1,1.5,4.25,0,0,0,0,0,3
ppt-38,img-1592038,spoken,0.3333333333333333,9,1,0,1.6666666666666667,4.444444444444445,0,0,0,0,0,1
ppt-38,img-1592044,spoken,0.38461538461538464,14,0,2,1.5,4.571428571428571,0,0,0,0,0,1
ppt-38,img-1592083,spoken,0.43478260869565216,25,2,1,1.44,3.76,0,0,0,0,0,4
ppt-38,img-1592193,spoken,0.6153846153846154,13,2,2,1.6153846153846154,4.615384615384615,0,0,0,0,0,0
ppt-38,img-1592251,spoken,0.6,10,2,2,1.8,5.6,0,0,0,0,0,0
ppt-38,img-1592254,spoken,0.4,12,0,1,1.5833333333333333,4.833333333333333,0,0,0,0,0,2
ppt-38,img-1592352,spoken,0.4782608695652174,23,2,1,1.3043478260869565,4.0,0,0,0,0,0,3
ppt-38,img-1592362,spoken,0.4166666666666667,12,0,1,1.5,4.5,0,0,0,0,0,2
ppt-38,img-1592367,spoken,0.5625,16,4,1,1.6875,4.625,0,0,0,0,0,1
ppt-29,img-286058,spoken,0.5,8,0,0,1.25,4.125,0,0,0,0,0,1
ppt-29,img-497926,spoken,0.3333333333333333,6,1,0,1.3333333333333333,3.5,0,0,0,0,0,1
ppt-29,img-498024,spoken,0.4444444444444444,9,1,1,1.4444444444444444,5.111111111111111,0,0,0,0,0,2
ppt-29,img-498032,spoken,0.36363636363636365,13,0,0,1.3076923076923077,4.076923076923077,0,0,0,0,0,2
ppt-29,img-498039,spoken,0.2857142857142857,8,0,0,1.125,3.25,0,0,0,0,0,1
ppt-29,img-498058,spoken,0.5,6,1,0,1.5,5.166666666666667,0,0,0,0,0,1
ppt-29,img-498079,spoken,0.45454545454545453,11,1,0,1.6363636363636365,4.909090909090909,0,0,0,0,0,3
ppt-29,img-498092,spoken,0.4,5,0,0,1.4,4.2,0,0,0,0,0,1
ppt-29,img-498151,spoken,0.3333333333333333,17,1,0,1.3529411764705883,3.9411764705882355,0,0,0,0,0,4
ppt-29,img-498170,spoken,0.3125,16,0,0,1.5625,4.5625,0,0,0,0,0,3
ppt-29,img-498261,spoken,0.4,5,0,0,2.0,6.6,0,0,0,0,0,1
ppt-29,img-498304,spoken,0.25,8,0,0,1.25,3.625,0,0,0,0,0,2
ppt-29,img-498405,spoken,0.4166666666666667,13,0,1,1.4615384615384615,4.538461538461538,0,0,0,0,0,3
ppt-29,img-61537,spoken,0.3333333333333333,8,0,0,1.375,4.25,0,0,0,0,0,1
ppt-29,img-713089,spoken,0.5,12,0,0,1.6666666666666667,4.833333333333333,0,0,0,0,0,3
ppt-29,img-713211,spoken,0.45454545454545453,11,0,0,2.1818181818181817,6.454545454545454,0,0,0,0,0,2
ppt-29,img-713274,spoken,0.2727272727272727,11,0,1,1.8181818181818181,5.090909090909091,0,0,0,0,0,3
ppt-29,img-713392,spoken,0.36363636363636365,11,1,0,1.7272727272727273,4.818181818181818,0,0,0,0,0,2
ppt-29,img-713403,spoken,0.6153846153846154,13,0,2,1.3846153846153846,4.538461538461538,0,0,0,0,0,2
ppt-29,img-713519,spoken,0.3333333333333333,9,1,0,1.2222222222222223,3.5555555555555554,0,0,0,0,0,1
ppt-29,img-713620,spoken,0.2857142857142857,8,0,1,1.75,6.625,0,0,0,0,0,1
ppt-29,img-713640,spoken,0.45454545454545453,11,0,1,1.5454545454545454,4.545454545454546,0,0,0,0,0,3
ppt-29,img-713653,spoken,0.4,10,0,1,1.5,4.7,0,0,0,0,0,2
ppt-29,img-713666,spoken,0.5,8,1,0,1.375,4.125,0,0,0,0,0,0
ppt-29,img-713679,spoken,0.25,4,0,0,2.5,6.75,0,0,0,0,0,1
ppt-29,img-713684,spoken,0.4,11,0,0,1.4545454545454546,4.7272727272727275,0,0,0,0,0,3
ppt-29,img-713689,spoken,0.35,20,0,0,1.3,3.75,0,0,0,0,0,5
ppt-29,img-713718,spoken,0.35714285714285715,15,0,1,1.4,4.2,0,0,0,0,0,3
ppt-29,img-713742,spoken,0.25,4,0,0,1.25,4.0,0,0,0,0,0,1
ppt-29,img-713780,spoken,0.3333333333333333,6,0,0,1.1666666666666667,4.0,0,0,0,0,0,0
ppt-29,img-713790,spoken,0.5454545454545454,11,1,0,1.4545454545454546,4.818181818181818,0,0,0,0,0,2
ppt-29,img-713796,spoken,0.36363636363636365,11,0,1,1.4545454545454546,4.545454545454546,0,0,0,0,0,1
ppt-29,img-713829,spoken,0.42857142857142855,7,0,0,1.4285714285714286,4.428571428571429,0,0,0,0,0,1
ppt-2,img-107909,spoken,0.2,5,0,0,1.6,4.8,0,0,0,0,0,1
ppt-2,img-107955,spoken,0.7142857142857143,7,0,0,1.2857142857142858,4.571428571428571,0,0,0,0,0,0
ppt-2,img-107964,spoken,0.6,10,0,0,1.7,5.2,0,0,0,0,0,0
ppt-2,img-1159325,spoken,0.35714285714285715,14,2,0,1.5714285714285714,4.285714285714286,0,0,0,0,0,2
ppt-2,img-1159329,spoken,0.4,21,2,2,1.3333333333333333,4.380952380952381,0,0,0,0,0,4
ppt-2,img-1159335,spoken,0.2222222222222222,10,0,1,1.7,5.6,0,0,0,0,0,1
ppt-2,img-1159392,spoken,0.5,8,0,1,1.5,5.25,0,0,0,0,0,0
ppt-2,img-1159397,spoken,0.5384615384615384,13,0,2,1.3076923076923077,4.923076923076923,0,0,0,1,0,1
ppt-2,img-1159434,spoken,0.5,8,0,0,1.5,4.625,0,0,0,0,0,1
ppt-2,img-1159447,spoken,0.3333333333333333,9,1,0,1.6666666666666667,5.333333333333333,0,0,0,0,0,2
ppt-2,img-1159575,spoken,0.375,8,0,0,1.5,4.5,0,0,0,0,0,2
ppt-2,img-1159609,spoken,0.375,8,0,0,1.25,4.625,0,0,0,0,0,1
ppt-2,img-1159724,spoken,0.5714285714285714,8,0,1,1.625,5.5,0,0,0,1,0,0
ppt-2,img-1159775,spoken,0.45454545454545453,11,2,0,1.8181818181818181,5.181818181818182,0,0,0,0,0,2
ppt-2,img-1159813,spoken,0.6,5,0,1,1.6,6.0,0,0,0,0,0,0
ppt-2,img-1159847,spoken,0.6428571428571429,14,3,0,1.5,4.357142857142857,0,0,0,0,0,2
ppt-2,img-1159855,spoken,0.3076923076923077,14,0,0,1.2857142857142858,4.0,0,0,0,0,0,3
ppt-2,img-1159860,spoken,0.42857142857142855,7,0,0,1.7142857142857142,6.428571428571429,0,0,0,1,0,1
ppt-2,img-1159874,spoken,0.375,8,0,1,1.125,3.75,0,0,0,0,0,1
ppt-2,img-1159882,spoken,0.5,14,0,0,1.5,4.5,0,0,0,0,0,3
ppt-2,img-1159889,spoken,0.5,8,0,1,1.75,5.375,0,0,0,0,0,0
ppt-2,img-1159897,spoken,0.4,15,2,1,1.4666666666666666,4.933333333333334,0,0,0,0,0,1
ppt-2,img-1159904,spoken,0.45454545454545453,11,0,0,1.6363636363636365,5.363636363636363,0,0,0,0,1,1
ppt-2,img-1160049,spoken,0.5,6,1,0,1.8333333333333333,5.833333333333333,0,0,0,1,0,1
ppt-2,img-1160093,spoken,0.3,10,0,0,1.6,5.1,0,0,0,0,0,2
ppt-2,img-1160127,spoken,0.5714285714285714,7,2,0,2.4285714285714284,7.142857142857143,0,0,0,0,0,1
ppt-2,img-1160155,spoken,0.5,13,0,1,1.1538461538461537,4.153846153846154,0,0,0,0,0,0
ppt-2,img-1160167,spoken,0.47619047619047616,21,0,1,1.2857142857142858,4.380952380952381,0,0,0,0,0,5
ppt-2,img-1160168,spoken,0.2,5,0,0,1.8,5.2,0,0,0,0,0,1
ppt-2,img-1160180,spoken,0.3333333333333333,6,1,0,1.1666666666666667,4.166666666666667,0,0,0,0,0,1
ppt-2,img-1160204,spoken,0.2,5,0,0,1.6,4.6,0,0,0,0,0,1
ppt-2,img-1160227,spoken,0.2,5,0,0,1.4,3.8,0,0,0,0,0,1
ppt-2,img-1160247,spoken,0.16666666666666666,6,0,0,1.6666666666666667,5.833333333333333,0,0,0,0,0,1
ppt-2,img-150280,spoken,0.3333333333333333,9,1,0,1.4444444444444444,4.444444444444445,0,0,0,0,0,2
ppt-2,img-150374,spoken,0.375,8,1,0,2.0,5.875,0,0,0,0,0,1
ppt-2,img-150458,spoken,0.3333333333333333,9,0,0,1.3333333333333333,4.222222222222222,0,0,0,0,0,1
ppt-2,img-1591805,spoken,0.6,5,0,0,1.4,4.8,0,0,0,0,0,0
ppt-2,img-1591859,spoken,0.3333333333333333,6,1,0,1.5,4.833333333333333,0,0,0,0,0,1
ppt-2,img-1591954,spoken,0.25,8,0,0,1.75,5.75,0,0,0,0,0,1
ppt-2,img-1591961,spoken,0.16666666666666666,7,0,0,1.4285714285714286,4.571428571428571,0,0,0,0,0,1
ppt-2,img-1591975,spoken,0.6153846153846154,13,2,0,1.6923076923076923,5.0,0,0,0,0,0,3
ppt-2,img-1592033,spoken,0.2,5,0,0,1.4,4.0,0,0,0,0,0,1
ppt-2,img-1592038,spoken,0.5,12,0,1,1.4166666666666667,5.083333333333333,0,0,0,1,0,2
ppt-2,img-1592044,spoken,0.4,5,0,1,1.4,4.4,0,0,0,0,0,1
ppt-2,img-1592083,spoken,0.25,5,0,0,1.4,4.2,0,0,0,0,0,1
ppt-2,img-1592193,spoken,0.5454545454545454,12,2,1,1.9166666666666667,5.0,0,0,0,1,0,1
ppt-2,img-1592251,spoken,0.3333333333333333,6,0,1,1.8333333333333333,5.333333333333333,0,0,0,0,0,0
ppt-2,img-1592254,spoken,0.42857142857142855,7,0,0,1.2857142857142858,4.571428571428571,0,0,0,0,0,1
ppt-2,img-1592352,spoken,0.2857142857142857,7,0,0,2.0,6.142857142857143,0,0,0,0,0,1
ppt-2,img-1592362,spoken,0.375,8,0,1,1.125,3.625,0,0,0,0,0,1
ppt-2,img-1592367,spoken,0.4,5,1,0,1.8,5.6,0,0,0,0,0,1
ppt-2,img-1592394,spoken,0.16666666666666666,7,0,0,2.0,5.142857142857143,0,0,0,0,0,1
ppt-2,img-1592401,spoken,0.4,10,0,0,1.3,3.7,0,0,0,0,0,2
ppt-2,img-1592499,spoken,0.2,5,0,0,1.2,4.6,0,0,0,0,0,1
ppt-2,img-1592567,spoken,0.16666666666666666,7,1,0,1.8571428571428572,5.714285714285714,0,0,0,0,0,1
ppt-2,img-1592620,spoken,0.6,5,0,0,1.4,4.8,0,0,0,0,0,0
